       Step     Time          Energy         fmax
GPMin:   17 10:55:40       -4.744712        0.0791
GPMin:   18 10:55:47       -4.761717        0.0699
GPMin:   19 10:55:53       -4.771075        0.0564
GPMin:   20 10:55:59       -4.780084        0.0487
GPMin:   21 10:56:05       -4.787034        0.0499
GPMin:   22 10:56:10       -4.793249        0.0355
GPMin:   23 10:56:15       -4.798054        0.0312
GPMin:   24 10:56:20       -4.800605        0.0344
GPMin:   25 10:56:26       -4.803102        0.0294
GPMin:   26 10:56:31       -4.805287        0.0296
GPMin:   27 10:56:37       -4.808957        0.0444
GPMin:   28 10:56:43       -4.812027        0.0389
GPMin:   29 10:56:49       -4.816343        0.0433
GPMin:   30 10:56:55       -4.822972        0.0434
GPMin:   31 10:57:01       -4.830691        0.0408
GPMin:   32 10:57:07       -4.841110        0.0537
GPMin:   33 10:57:14       -4.853302        0.0485
GPMin:   34 10:57:19       -4.863685        0.0557
GPMin:   35 10:57:26       -4.870762        0.0541
GPMin:   36 10:57:31       -4.875022        0.0438
GPMin:   37 10:57:37       -4.878688        0.0512
GPMin:   38 10:57:42       -4.884266        0.0427
GPMin:   39 10:57:48       -4.887841        0.0233
GPMin:   40 10:57:55       -4.889127        0.0182
       Step     Time          Energy         fmax
GPMin:    0 10:58:04       -4.275912        0.2267
GPMin:    1 10:58:12       -4.406241        0.1712
GPMin:    2 10:58:18       -4.474416        0.1853
GPMin:    3 10:58:24       -4.545185        0.2056
GPMin:    4 10:58:31       -4.624643        0.2241
GPMin:    5 10:58:38       -4.706014        0.2083
GPMin:    6 10:58:45       -4.764469        0.1395
GPMin:    7 10:58:51       -4.794518        0.0919
GPMin:    8 10:58:57       -4.824646        0.1200
GPMin:    9 10:59:03       -4.855208        0.0720
GPMin:   10 10:59:08       -4.870815        0.0614
GPMin:   11 10:59:14       -4.881209        0.0421
GPMin:   12 10:59:19       -4.885592        0.0296
GPMin:   13 10:59:25       -4.887183        0.0214
GPMin:   14 10:59:31       -4.888514        0.0153
       Step     Time          Energy         fmax
GPMin:    0 10:59:39       -4.448949        0.3368
GPMin:    1 10:59:46       -4.604521        0.2003
GPMin:    2 10:59:51       -4.707063        0.2131
GPMin:    3 10:59:57       -4.778545        0.1973
GPMin:    4 11:00:04       -4.838135        0.1700
GPMin:    5 11:00:11       -4.882526        0.1165
GPMin:    6 11:00:17       -4.906800        0.0666
GPMin:    7 11:00:22       -4.917879        0.0714
GPMin:    8 11:00:27       -4.924851        0.0440
GPMin:    9 11:00:32       -4.928741        0.0227
GPMin:   10 11:00:36       -4.930396        0.0241
GPMin:   11 11:00:40       -4.931744        0.0194
       Step     Time          Energy         fmax
GPMin:    0 11:00:52       -4.080480        0.1701
GPMin:    1 11:01:01       -4.131185        0.0562
GPMin:    2 11:01:08       -4.151439        0.0682
GPMin:    3 11:01:16       -4.202178        0.1124
GPMin:    4 11:01:23       -4.257938        0.1295
GPMin:    5 11:01:29       -4.306741        0.1083
GPMin:    6 11:01:36       -4.333818        0.0932
GPMin:    7 11:01:41       -4.351881        0.0804
GPMin:    8 11:01:48       -4.408193        0.0796
GPMin:    9 11:01:53       -4.414574        0.0570
GPMin:   10 11:01:59       -4.425212        0.0419
GPMin:   11 11:02:04       -4.433698        0.0379
GPMin:   12 11:02:09       -4.439831        0.0331
GPMin:   13 11:02:14       -4.448747        0.0265
GPMin:   14 11:02:20       -4.454235        0.0303
GPMin:   15 11:02:26       -4.462767        0.0407
GPMin:   16 11:02:31       -4.477249        0.0466
GPMin:   17 11:02:36       -4.504878        0.0787
GPMin:   18 11:02:42       -4.553533        0.1162
GPMin:   19 11:02:48       -4.626693        0.1513
GPMin:   20 11:02:53       -4.712874        0.1661
GPMin:   21 11:02:58       -4.795292        0.1520
GPMin:   22 11:03:04       -4.848026        0.1014
GPMin:   23 11:03:09       -4.865818        0.0767
GPMin:   24 11:03:14       -4.873692        0.0900
GPMin:   25 11:03:18       -4.890786        0.0827
GPMin:   26 11:03:23       -4.904336        0.0611
GPMin:   27 11:03:28       -4.914299        0.0483
GPMin:   28 11:03:33       -4.921332        0.0435
GPMin:   29 11:03:38       -4.928154        0.0298
GPMin:   30 11:03:42       -4.931850        0.0182
       Step     Time          Energy         fmax
GPMin:    0 11:03:51       -4.769441        0.5147
GPMin:    1 11:03:58       -4.868110        0.2728
GPMin:    2 11:04:04       -4.915912        0.1088
GPMin:    3 11:04:09       -4.927339        0.0349
GPMin:    4 11:04:15       -4.931012        0.0256
GPMin:    5 11:04:20       -4.932576        0.0186
       Step     Time          Energy         fmax
GPMin:    0 11:04:29       -3.975630        0.3128
GPMin:    1 11:04:37       -4.145132        0.1910
GPMin:    2 11:04:44       -4.239479        0.1988
GPMin:    3 11:04:50       -4.306950        0.2048
GPMin:    4 11:04:56       -4.384432        0.2200
GPMin:    5 11:05:02       -4.457773        0.1768
GPMin:    6 11:05:08       -4.508331        0.1478
GPMin:    7 11:05:14       -4.554774        0.1443
GPMin:    8 11:05:19       -4.583452        0.1501
GPMin:    9 11:05:25       -4.625085        0.1530
GPMin:   10 11:05:32       -4.684437        0.1436
GPMin:   11 11:05:39       -4.732568        0.1387
GPMin:   12 11:05:45       -4.777310        0.1155
GPMin:   13 11:05:51       -4.809375        0.0863
GPMin:   14 11:05:56       -4.826494        0.0840
GPMin:   15 11:06:02       -4.843653        0.0967
GPMin:   16 11:06:07       -4.865813        0.0877
GPMin:   17 11:06:12       -4.884722        0.0654
GPMin:   18 11:06:17       -4.898844        0.0580
GPMin:   19 11:06:22       -4.911433        0.0582
GPMin:   20 11:06:27       -4.920686        0.0482
GPMin:   21 11:06:32       -4.927296        0.0356
GPMin:   22 11:06:37       -4.930122        0.0251
GPMin:   23 11:06:41       -4.931695        0.0262
GPMin:   24 11:06:47       -4.933281        0.0203
GPMin:   25 11:06:52       -4.933677        0.0106
       Step     Time          Energy         fmax
GPMin:    0 11:07:01       -4.413276        0.3102
GPMin:    1 11:07:08       -4.548913        0.1546
GPMin:    2 11:07:15       -4.616149        0.1430
GPMin:    3 11:07:21       -4.684702        0.1527
GPMin:    4 11:07:28       -4.749741        0.1489
GPMin:    5 11:07:34       -4.799024        0.1145
GPMin:    6 11:07:39       -4.829193        0.0882
GPMin:    7 11:07:45       -4.852544        0.0950
GPMin:    8 11:07:51       -4.878208        0.0782
GPMin:    9 11:07:55       -4.897446        0.0560
GPMin:   10 11:08:00       -4.911900        0.0650
GPMin:   11 11:08:05       -4.925129        0.0451
GPMin:   12 11:08:10       -4.928283        0.0317
GPMin:   13 11:08:15       -4.930342        0.0237
GPMin:   14 11:08:20       -4.932218        0.0232
GPMin:   15 11:08:24       -4.933374        0.0096
       Step     Time          Energy         fmax
GPMin:    0 11:08:34       -3.847767        0.2568
GPMin:    1 11:08:40       -4.021332        0.1575
GPMin:    2 11:08:46       -4.092535        0.1725
GPMin:    3 11:08:52       -4.164068        0.1851
GPMin:    4 11:08:58       -4.246650        0.1958
GPMin:    5 11:09:03       -4.314101        0.1710
GPMin:    6 11:09:09       -4.370050        0.1235
GPMin:    7 11:09:15       -4.392551        0.0912
GPMin:    8 11:09:20       -4.408122        0.0649
GPMin:    9 11:09:25       -4.412378        0.0615
GPMin:   10 11:09:31       -4.427863        0.0836
GPMin:   11 11:09:37       -4.438361        0.0683
GPMin:   12 11:09:42       -4.447563        0.0399
GPMin:   13 11:09:47       -4.454737        0.0307
GPMin:   14 11:09:53       -4.461080        0.0426
GPMin:   15 11:09:58       -4.468575        0.0420
GPMin:   16 11:10:04       -4.481557        0.0472
GPMin:   17 11:10:10       -4.501348        0.0674
GPMin:   18 11:10:15       -4.536961        0.1007
GPMin:   19 11:10:21       -4.587942        0.1259
GPMin:   20 11:10:27       -4.650854        0.1387
GPMin:   21 11:10:33       -4.716591        0.1328
GPMin:   22 11:10:39       -4.768528        0.1000
GPMin:   23 11:10:45       -4.795961        0.0754
GPMin:   24 11:10:50       -4.807967        0.1073
GPMin:   25 11:10:55       -4.824644        0.1212
GPMin:   26 11:11:00       -4.847520        0.0914
GPMin:   27 11:11:05       -4.869146        0.0637
GPMin:   28 11:11:10       -4.884110        0.0686
GPMin:   29 11:11:16       -4.897933        0.0768
GPMin:   30 11:11:21       -4.909756        0.0686
GPMin:   31 11:11:26       -4.918773        0.0529
GPMin:   32 11:11:31       -4.923498        0.0429
GPMin:   33 11:11:35       -4.927635        0.0386
GPMin:   34 11:11:40       -4.931521        0.0250
GPMin:   35 11:11:44       -4.933038        0.0169
       Step     Time          Energy         fmax
GPMin:    0 11:11:53       -4.410137        0.1861
GPMin:    1 11:11:59       -4.452896        0.1091
GPMin:    2 11:12:10       -4.463311        0.0360
GPMin:    3 11:12:20       -4.463886        0.0419
GPMin:    4 11:12:26       -4.466178        0.0271
GPMin:    5 11:12:31       -4.467474        0.0194
       Step     Time          Energy         fmax
GPMin:    0 11:12:41       -3.654983        0.7480
GPMin:    1 11:12:49       -4.039116        0.2404
GPMin:    2 11:12:56       -4.132867        0.0910
GPMin:    3 11:13:02       -4.146163        0.0687
GPMin:    4 11:13:08       -4.151354        0.0628
GPMin:    5 11:13:16       -4.252786        0.1314
GPMin:    6 11:13:23       -4.286139        0.1184
GPMin:    7 11:13:29       -4.304932        0.1205
GPMin:    8 11:13:35       -4.323776        0.1122
GPMin:    9 11:13:41       -4.402529        0.1007
GPMin:   10 11:14:01       -4.402654        0.1027
GPMin:   11 11:14:07       -4.406524        0.0694
GPMin:   12 11:14:13       -4.422489        0.1214
GPMin:   13 11:14:18       -4.432956        0.0815
GPMin:   14 11:14:33       -4.442287        0.0400
GPMin:   15 11:14:38       -4.445563        0.0342
GPMin:   16 11:14:43       -4.450699        0.0331
GPMin:   17 11:14:48       -4.454914        0.0330
GPMin:   18 11:14:54       -4.460679        0.0352
GPMin:   19 11:14:59       -4.468638        0.0512
GPMin:   20 11:15:05       -4.484653        0.0663
GPMin:   21 11:15:11       -4.514419        0.0772
GPMin:   22 11:15:16       -4.561318        0.1139
GPMin:   23 11:15:21       -4.626429        0.1431
GPMin:   24 11:15:26       -4.700383        0.1670
GPMin:   25 11:15:32       -4.774024        0.1629
GPMin:   26 11:15:38       -4.833249        0.1297
GPMin:   27 11:15:44       -4.864542        0.0827
GPMin:   28 11:15:50       -4.872926        0.0794
GPMin:   29 11:15:54       -4.878398        0.0927
GPMin:   30 11:16:00       -4.892311        0.0805
GPMin:   31 11:16:05       -4.904687        0.0582
GPMin:   32 11:16:10       -4.913611        0.0464
GPMin:   33 11:16:15       -4.919718        0.0438
GPMin:   34 11:16:20       -4.926158        0.0354
GPMin:   35 11:16:25       -4.930436        0.0230
GPMin:   36 11:16:31       -4.931964        0.0159
       Step     Time          Energy         fmax
GPMin:    0 11:16:41       -4.092059        0.1434
GPMin:    1 11:16:48       -4.119092        0.2032
GPMin:    2 11:16:55       -4.183070        0.1671
GPMin:    3 11:17:01       -4.262775        0.1865
GPMin:    4 11:17:07       -4.351650        0.2245
GPMin:    5 11:17:13       -4.453339        0.2426
GPMin:    6 11:17:19       -4.553265        0.2174
GPMin:    7 11:17:26       -4.627932        0.1413
GPMin:    8 11:17:32       -4.663823        0.0904
GPMin:    9 11:17:38       -4.683618        0.0856
GPMin:   10 11:17:44       -4.698081        0.0773
GPMin:   11 11:17:50       -4.715928        0.0713
GPMin:   12 11:17:56       -4.734513        0.0657
GPMin:   13 11:18:01       -4.750100        0.0583
GPMin:   14 11:18:07       -4.766878        0.0580
GPMin:   15 11:18:13       -4.788851        0.0569
GPMin:   16 11:18:19       -4.812535        0.0809
GPMin:   17 11:18:25       -4.838254        0.0902
GPMin:   18 11:18:31       -4.864658        0.0876
GPMin:   19 11:18:36       -4.888191        0.0762
GPMin:   20 11:18:42       -4.905069        0.0578
GPMin:   21 11:18:49       -4.914617        0.0533
GPMin:   22 11:18:54       -4.919568        0.0483
GPMin:   23 11:18:59       -4.925120        0.0389
GPMin:   24 11:19:04       -4.928645        0.0306
GPMin:   25 11:19:10       -4.931702        0.0201
GPMin:   26 11:19:14       -4.932950        0.0148
       Step     Time          Energy         fmax
GPMin:    0 11:19:24       -4.178182        0.3130
GPMin:    1 11:19:31       -4.354867        0.2342
GPMin:    2 11:19:38       -4.436408        0.1427
GPMin:    3 11:19:44       -4.462466        0.0486
GPMin:    4 11:19:49       -4.466242        0.0473
GPMin:    5 11:19:55       -4.488306        0.0643
GPMin:    6 11:20:00       -4.530958        0.0996
GPMin:    7 11:20:06       -4.592035        0.1356
GPMin:    8 11:20:11       -4.664801        0.1619
GPMin:    9 11:20:18       -4.737685        0.1619
GPMin:   10 11:20:25       -4.798698        0.1282
GPMin:   11 11:20:31       -4.835473        0.0905
GPMin:   12 11:20:36       -4.856910        0.1144
GPMin:   13 11:20:42       -4.879460        0.0842
GPMin:   14 11:20:47       -4.896728        0.0510
GPMin:   15 11:20:52       -4.907600        0.0534
GPMin:   16 11:20:57       -4.915637        0.0616
GPMin:   17 11:21:02       -4.923246        0.0523
GPMin:   18 11:21:07       -4.928353        0.0335
GPMin:   19 11:21:12       -4.930350        0.0279
GPMin:   20 11:21:17       -4.932189        0.0258
GPMin:   21 11:21:21       -4.933075        0.0147
       Step     Time          Energy         fmax
GPMin:    0 11:21:30       -4.040263        0.5935
GPMin:    1 11:21:37       -4.296085        0.2185
GPMin:    2 11:21:44       -4.368605        0.1942
GPMin:    3 11:21:51       -4.432062        0.1483
GPMin:    4 11:21:57       -4.459878        0.0544
GPMin:    5 11:22:02       -4.466149        0.0320
GPMin:    6 11:22:08       -4.468273        0.0149
       Step     Time          Energy         fmax
GPMin:    0 11:22:21       -3.928736        0.2710
GPMin:    1 11:22:28       -4.041537        0.1562
GPMin:    2 11:22:37       -4.123825        0.0857
GPMin:    3 11:22:45       -4.161327        0.1020
GPMin:    4 11:22:52       -4.179487        0.1040
GPMin:    5 11:22:58       -4.203748        0.1187
GPMin:    6 11:23:05       -4.248390        0.1212
GPMin:    7 11:23:13       -4.276338        0.1082
GPMin:    8 11:23:19       -4.288745        0.1088
GPMin:    9 11:23:26       -4.327153        0.3235
GPMin:   10 11:23:33       -4.353105        0.1112
GPMin:   11 11:23:39       -4.404317        0.0954
GPMin:   12 11:23:44       -4.427488        0.0668
GPMin:   13 11:23:49       -4.439142        0.0604
GPMin:   14 11:23:54       -4.445477        0.0401
GPMin:   15 11:23:59       -4.449560        0.0323
GPMin:   16 11:24:04       -4.453517        0.0230
GPMin:   17 11:24:09       -4.456950        0.0283
GPMin:   18 11:24:14       -4.461858        0.0292
GPMin:   19 11:24:19       -4.471106        0.0386
GPMin:   20 11:24:25       -4.491555        0.0675
GPMin:   21 11:24:31       -4.532008        0.0984
GPMin:   22 11:24:36       -4.596236        0.1337
GPMin:   23 11:24:42       -4.675103        0.1611
GPMin:   24 11:24:48       -4.753424        0.1665
GPMin:   25 11:24:54       -4.817829        0.1493
GPMin:   26 11:25:00       -4.858303        0.1030
GPMin:   27 11:25:05       -4.873575        0.0766
GPMin:   28 11:25:10       -4.879911        0.0828
GPMin:   29 11:25:14       -4.895005        0.0768
GPMin:   30 11:25:19       -4.907616        0.0581
GPMin:   31 11:25:25       -4.916020        0.0444
GPMin:   32 11:25:29       -4.921670        0.0428
GPMin:   33 11:25:34       -4.928198        0.0332
GPMin:   34 11:25:39       -4.931838        0.0162
       Step     Time          Energy         fmax
GPMin:    0 11:25:48       -4.379813        0.5010
GPMin:    1 11:25:56       -4.488092        0.1535
GPMin:    2 11:26:02       -4.525951        0.1079
GPMin:    3 11:26:07       -4.574256        0.1272
GPMin:    4 11:26:13       -4.651955        0.1515
GPMin:    5 11:26:18       -4.738487        0.1791
GPMin:    6 11:26:24       -4.815923        0.1674
GPMin:    7 11:26:29       -4.864750        0.1198
GPMin:    8 11:26:35       -4.884448        0.0731
GPMin:    9 11:26:41       -4.897668        0.0741
GPMin:   10 11:26:46       -4.911882        0.0575
GPMin:   11 11:26:51       -4.918119        0.0457
GPMin:   12 11:26:56       -4.923733        0.0373
GPMin:   13 11:27:00       -4.929150        0.0295
GPMin:   14 11:27:05       -4.932149        0.0191
       Step     Time          Energy         fmax
GPMin:    0 11:27:14       -4.431672        0.0878
GPMin:    1 11:27:26       -4.450280        0.0664
GPMin:    2 11:27:39       -4.460984        0.0687
GPMin:    3 11:27:52       -4.474693        0.0970
GPMin:    4 11:27:58       -4.510181        0.1169
GPMin:    5 11:28:04       -4.575819        0.1255
GPMin:    6 11:28:09       -4.658613        0.1587
GPMin:    7 11:28:14       -4.753485        0.1767
GPMin:    8 11:28:20       -4.836574        0.1664
GPMin:    9 11:28:25       -4.888871        0.1132
GPMin:   10 11:28:31       -4.904929        0.0595
GPMin:   11 11:28:36       -4.912190        0.0534
GPMin:   12 11:28:41       -4.921865        0.0452
GPMin:   13 11:28:45       -4.925964        0.0332
GPMin:   14 11:28:49       -4.929179        0.0243
GPMin:   15 11:28:53       -4.932424        0.0143
       Step     Time          Energy         fmax
GPMin:    0 11:29:03       -4.048393        0.2501
GPMin:    1 11:29:10       -4.161008        0.2052
GPMin:    2 11:29:15       -4.249710        0.2358
GPMin:    3 11:29:22       -4.356395        0.2381
GPMin:    4 11:29:28       -4.438030        0.1522
GPMin:    5 11:29:34       -4.463222        0.0710
GPMin:    6 11:29:40       -4.472860        0.0846
GPMin:    7 11:29:46       -4.504406        0.1063
GPMin:    8 11:29:52       -4.564743        0.1142
GPMin:    9 11:29:57       -4.633149        0.1522
GPMin:   10 11:30:02       -4.705507        0.1693
GPMin:   11 11:30:08       -4.771596        0.1621
GPMin:   12 11:30:15       -4.819055        0.1176
GPMin:   13 11:30:20       -4.844029        0.0875
GPMin:   14 11:30:25       -4.858744        0.1031
GPMin:   15 11:30:30       -4.875753        0.0929
GPMin:   16 11:30:35       -4.891542        0.0656
GPMin:   17 11:30:40       -4.903072        0.0539
GPMin:   18 11:30:45       -4.912563        0.0598
GPMin:   19 11:30:50       -4.921662        0.0481
GPMin:   20 11:30:55       -4.928562        0.0308
GPMin:   21 11:31:00       -4.930776        0.0209
GPMin:   22 11:31:04       -4.931868        0.0273
GPMin:   23 11:31:09       -4.933576        0.0139
       Step     Time          Energy         fmax
GPMin:    0 11:31:20       -3.784961        0.4271
GPMin:    1 11:31:29       -3.900917        0.1764
GPMin:    2 11:31:36       -3.960917        0.0837
GPMin:    3 11:31:41       -3.986309        0.0926
GPMin:    4 11:31:48       -4.026546        0.1168
GPMin:    5 11:31:53       -4.068055        0.1386
GPMin:    6 11:31:59       -4.108540        0.1715
GPMin:    7 11:32:05       -4.182398        0.2114
GPMin:    8 11:32:11       -4.246478        0.2375
GPMin:    9 11:32:17       -4.307934        0.2386
GPMin:   10 11:32:23       -4.367029        0.2254
GPMin:   11 11:32:29       -4.401451        0.1986
GPMin:   12 11:32:34       -4.431799        0.1602
GPMin:   13 11:32:40       -4.456160        0.1281
GPMin:   14 11:32:45       -4.478193        0.1203
GPMin:   15 11:32:51       -4.507385        0.1435
GPMin:   16 11:32:56       -4.543154        0.1490
GPMin:   17 11:33:02       -4.579610        0.1497
GPMin:   18 11:33:07       -4.634140        0.1215
GPMin:   19 11:33:12       -4.677389        0.1360
GPMin:   20 11:33:18       -4.719603        0.1470
GPMin:   21 11:33:24       -4.772420        0.1263
GPMin:   22 11:33:30       -4.800701        0.1043
GPMin:   23 11:33:36       -4.824936        0.0966
GPMin:   24 11:33:40       -4.844348        0.0978
GPMin:   25 11:33:45       -4.861133        0.0844
GPMin:   26 11:33:50       -4.878925        0.0640
GPMin:   27 11:33:55       -4.893365        0.0645
GPMin:   28 11:34:00       -4.905947        0.0683
GPMin:   29 11:34:05       -4.915828        0.0533
GPMin:   30 11:34:11       -4.923169        0.0411
GPMin:   31 11:34:15       -4.927219        0.0331
GPMin:   32 11:34:20       -4.929105        0.0299
GPMin:   33 11:34:25       -4.932057        0.0290
GPMin:   34 11:34:31       -4.932985        0.0175
       Step     Time          Energy         fmax
GPMin:    0 11:34:41       -4.312776        0.3025
GPMin:    1 11:34:48       -4.457665        0.2010
GPMin:    2 11:34:54       -4.542479        0.2104
GPMin:    3 11:35:00       -4.626990        0.2324
GPMin:    4 11:35:07       -4.716184        0.2294
GPMin:    5 11:35:13       -4.800066        0.1711
GPMin:    6 11:35:18       -4.849546        0.0803
GPMin:    7 11:35:23       -4.863852        0.0666
GPMin:    8 11:35:28       -4.873440        0.0526
GPMin:    9 11:35:33       -4.881526        0.0373
GPMin:   10 11:35:38       -4.885602        0.0287
GPMin:   11 11:35:43       -4.887485        0.0206
GPMin:   12 11:35:47       -4.888834        0.0157
       Step     Time          Energy         fmax
GPMin:    0 11:35:57       -4.098543        0.2344
GPMin:    1 11:36:04       -4.213401        0.2286
GPMin:    2 11:36:09       -4.330470        0.2833
GPMin:    3 11:36:16       -4.458706        0.3153
GPMin:    4 11:36:22       -4.592691        0.2973
GPMin:    5 11:36:28       -4.697211        0.2018
GPMin:    6 11:36:34       -4.747205        0.0939
GPMin:    7 11:36:40       -4.764673        0.1022
GPMin:    8 11:36:46       -4.775653        0.0604
GPMin:    9 11:36:52       -4.783707        0.0839
GPMin:   10 11:36:58       -4.799022        0.0881
GPMin:   11 11:37:03       -4.819688        0.0807
GPMin:   12 11:37:10       -4.847087        0.0669
GPMin:   13 11:37:16       -4.871811        0.0632
GPMin:   14 11:37:23       -4.893719        0.0622
GPMin:   15 11:37:29       -4.909108        0.0575
GPMin:   16 11:37:34       -4.916452        0.0577
GPMin:   17 11:37:38       -4.921051        0.0447
GPMin:   18 11:37:43       -4.925452        0.0395
GPMin:   19 11:37:48       -4.929068        0.0438
GPMin:   20 11:37:53       -4.931794        0.0319
GPMin:   21 11:37:59       -4.932952        0.0261
GPMin:   22 11:38:05       -4.933776        0.0093
       Step     Time          Energy         fmax
GPMin:    0 11:38:15       -4.206598        0.4413
GPMin:    1 11:38:22       -4.306900        0.2074
GPMin:    2 11:38:29       -4.367020        0.1043
GPMin:    3 11:38:36       -4.400274        0.0593
GPMin:    4 11:38:42       -4.414727        0.0701
GPMin:    5 11:38:48       -4.425095        0.0601
GPMin:    6 11:38:54       -4.427606        0.1303
GPMin:    7 11:39:01       -4.445425        0.0549
GPMin:    8 11:39:06       -4.448359        0.0409
GPMin:    9 11:39:19       -4.451901        0.1177
GPMin:   10 11:39:24       -4.465304        0.0699
GPMin:   11 11:39:30       -4.470935        0.0293
GPMin:   12 11:39:35       -4.475906        0.0446
GPMin:   13 11:39:40       -4.494191        0.0612
GPMin:   14 11:39:46       -4.533222        0.1011
GPMin:   15 11:39:52       -4.595707        0.1408
GPMin:   16 11:39:57       -4.673143        0.1730
GPMin:   17 11:40:02       -4.753515        0.1995
GPMin:   18 11:40:08       -4.823039        0.2010
GPMin:   19 11:40:15       -4.877685        0.1656
GPMin:   20 11:40:20       -4.911706        0.0940
GPMin:   21 11:40:25       -4.925029        0.0664
GPMin:   22 11:40:30       -4.929363        0.0552
GPMin:   23 11:40:35       -4.931978        0.0244
GPMin:   24 11:40:39       -4.932852        0.0126
       Step     Time          Energy         fmax
GPMin:    0 11:40:49       -4.442349        0.6292
GPMin:    1 11:40:56       -4.717532        0.2692
GPMin:    2 11:41:03       -4.796477        0.1350
GPMin:    3 11:41:09       -4.826302        0.1089
GPMin:    4 11:41:16       -4.848881        0.0964
GPMin:    5 11:41:21       -4.868554        0.0961
GPMin:    6 11:41:26       -4.890783        0.0490
GPMin:    7 11:41:31       -4.905231        0.0515
GPMin:    8 11:41:35       -4.916631        0.0453
GPMin:    9 11:41:40       -4.926725        0.0321
GPMin:   10 11:41:45       -4.931618        0.0169
       Step     Time          Energy         fmax
GPMin:    0 11:41:53       -4.450585        0.2430
GPMin:    1 11:41:59       -4.585084        0.2280
GPMin:    2 11:42:06       -4.673333        0.1742
GPMin:    3 11:42:12       -4.724889        0.1339
GPMin:    4 11:42:18       -4.772230        0.1008
GPMin:    5 11:42:24       -4.816727        0.0970
GPMin:    6 11:42:30       -4.854843        0.0773
GPMin:    7 11:42:37       -4.878491        0.0380
GPMin:    8 11:42:42       -4.885290        0.0249
GPMin:    9 11:42:47       -4.887208        0.0225
GPMin:   10 11:42:52       -4.888966        0.0156
       Step     Time          Energy         fmax
GPMin:    0 11:43:08       -3.673214        0.2073
GPMin:    1 11:43:16       -3.812548        0.2149
GPMin:    2 11:43:25       -3.942510        0.2116
GPMin:    3 11:43:33       -4.029489        0.2005
GPMin:    4 11:43:39       -4.097950        0.2232
GPMin:    5 11:43:46       -4.140555        0.2318
GPMin:    6 11:43:52       -4.188900        0.2515
GPMin:    7 11:43:58       -4.207446        0.2563
GPMin:    8 11:44:05       -4.315709        0.2618
GPMin:    9 11:44:11       -4.376667        0.2111
GPMin:   10 11:44:17       -4.426848        0.1116
GPMin:   11 11:44:22       -4.442086        0.0541
GPMin:   12 11:44:27       -4.447483        0.0598
GPMin:   13 11:44:32       -4.455786        0.0509
GPMin:   14 11:44:38       -4.461619        0.0638
GPMin:   15 11:44:44       -4.477978        0.0551
GPMin:   16 11:44:51       -4.497872        0.0724
GPMin:   17 11:44:57       -4.525443        0.0977
GPMin:   18 11:45:02       -4.567705        0.1162
GPMin:   19 11:45:08       -4.620027        0.1393
GPMin:   20 11:45:14       -4.685234        0.1475
GPMin:   21 11:45:20       -4.744273        0.1198
GPMin:   22 11:45:25       -4.783992        0.0791
GPMin:   23 11:45:31       -4.800965        0.0817
GPMin:   24 11:45:37       -4.809686        0.1068
GPMin:   25 11:45:42       -4.826823        0.1100
GPMin:   26 11:45:47       -4.846908        0.0860
GPMin:   27 11:45:52       -4.865720        0.0679
GPMin:   28 11:45:57       -4.880439        0.0691
GPMin:   29 11:46:02       -4.894986        0.0754
GPMin:   30 11:46:07       -4.907603        0.0687
GPMin:   31 11:46:12       -4.917103        0.0541
GPMin:   32 11:46:17       -4.922970        0.0458
GPMin:   33 11:46:21       -4.927335        0.0351
GPMin:   34 11:46:26       -4.930969        0.0222
GPMin:   35 11:46:31       -4.932706        0.0227
GPMin:   36 11:46:35       -4.933616        0.0160
       Step     Time          Energy         fmax
GPMin:    0 11:46:43       -4.570561        0.2366
GPMin:    1 11:46:50       -4.625251        0.2093
GPMin:    2 11:46:56       -4.710078        0.1382
GPMin:    3 11:47:02       -4.754719        0.0856
GPMin:    4 11:47:08       -4.780025        0.0503
GPMin:    5 11:47:14       -4.799065        0.0479
GPMin:    6 11:47:20       -4.816743        0.0468
GPMin:    7 11:47:25       -4.830138        0.0529
GPMin:    8 11:47:31       -4.842254        0.0526
GPMin:    9 11:47:37       -4.859291        0.0516
GPMin:   10 11:47:44       -4.873332        0.0448
GPMin:   11 11:47:49       -4.880335        0.0400
GPMin:   12 11:47:55       -4.884603        0.0307
GPMin:   13 11:47:59       -4.888954        0.0150
       Step     Time          Energy         fmax
GPMin:    0 11:48:09       -4.458725        0.4597
GPMin:    1 11:48:16       -4.577609        0.2775
GPMin:    2 11:48:24       -4.652172        0.0859
GPMin:    3 11:48:30       -4.677056        0.0885
GPMin:    4 11:48:36       -4.700442        0.0761
GPMin:    5 11:48:41       -4.724901        0.0599
GPMin:    6 11:48:46       -4.747366        0.0492
GPMin:    7 11:48:51       -4.765201        0.0415
GPMin:    8 11:48:56       -4.778174        0.0354
GPMin:    9 11:49:01       -4.787477        0.0236
GPMin:   10 11:49:05       -4.790189        0.0173
       Step     Time          Energy         fmax
GPMin:    0 11:49:17       -3.529381        0.3189
GPMin:    1 11:49:25       -3.750820        0.2649
GPMin:    2 11:49:34       -3.896534        0.2037
GPMin:    3 11:49:41       -4.002216        0.2114
GPMin:    4 11:49:47       -4.084677        0.1862
GPMin:    5 11:49:53       -4.138529        0.1398
GPMin:    6 11:49:59       -4.179948        0.1589
GPMin:    7 11:50:05       -4.192454        0.1742
