      Step     Time          Energy         fmax
BFGS:   86 08:46:54       -5.466297        0.8254
BFGS:   87 08:46:54       -5.499736        0.7033
BFGS:   88 08:46:54       -5.552149        0.5440
BFGS:   89 08:46:54       -5.601742        0.4247
BFGS:   90 08:46:54       -5.638563        0.2631
BFGS:   91 08:46:54       -5.645839        0.1810
BFGS:   92 08:46:54       -5.650163        0.0978
BFGS:   93 08:46:54       -5.649276        0.1748
BFGS:   94 08:46:54       -5.652120        0.0357
      Step     Time          Energy         fmax
BFGS:    0 08:46:54       13.378646       39.5218
BFGS:    1 08:46:54       -0.597790        9.0641
BFGS:    2 08:46:54       -2.377185        5.6954
BFGS:    3 08:46:54       -3.510921        2.4771
BFGS:    4 08:46:54       -3.899222        1.0801
BFGS:    5 08:46:54       -4.035425        0.8136
BFGS:    6 08:46:54       -4.083162        0.7235
BFGS:    7 08:46:54       -4.116068        0.6447
BFGS:    8 08:46:54       -4.154988        0.6070
BFGS:    9 08:46:54       -4.188940        0.6690
BFGS:   10 08:46:54       -4.232137        0.5871
BFGS:   11 08:46:54       -4.274118        1.0419
BFGS:   12 08:46:54       -4.299157        0.9073
BFGS:   13 08:46:54       -4.395252        0.9601
BFGS:   14 08:46:54       -4.428977        0.3788
BFGS:   15 08:46:54       -4.441503        0.3832
BFGS:   16 08:46:54       -4.458518        0.4537
BFGS:   17 08:46:54       -4.471878        0.4024
BFGS:   18 08:46:54       -4.502563        0.2833
BFGS:   19 08:46:54       -4.505863        0.2517
BFGS:   20 08:46:54       -4.510167        0.2082
BFGS:   21 08:46:54       -4.515850        0.2363
BFGS:   22 08:46:54       -4.521352        0.2103
BFGS:   23 08:46:54       -4.526285        0.2625
BFGS:   24 08:46:54       -4.529384        0.2594
BFGS:   25 08:46:54       -4.534761        0.3229
BFGS:   26 08:46:54       -4.556566        0.5843
BFGS:   27 08:46:54       -4.614671        0.8702
BFGS:   28 08:46:54       -4.735576        0.8106
BFGS:   29 08:46:54       -4.930894        0.9000
BFGS:   30 08:46:54       -5.192456        0.9520
BFGS:   31 08:46:54       -5.375594        0.6741
BFGS:   32 08:46:54       -5.392293        0.5740
